Empresa Emisora,Credito,Status Facturacion,Record ID#,Tipo de comision,Status Reparadora,Referencia,Monto,Fecha de facturacion,Fecha de envio de cobro,Fecha de Cobro,Banco Receptor,Fecha Operacion,Saldo,Factura Electronica,Fecha FE,Folio
RESPALDO COLOMBIA SAS,no,Por Cobrar,314714,Interes Moratorio CP,,8000510,"$25,916",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75199
RESPALDO COLOMBIA SAS,no,Por Cobrar,314715,Interes Moratorio CP,,8000459,"$27,927",16-02-2022,,,,16-02-2022,,yes,16-02-2022,77318
RESPALDO COLOMBIA SAS,no,Castigado,314716,Interes Moratorio CP,,8000449,"$18,189",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,75635
RESPALDO COLOMBIA SAS,no,Por Cobrar,314717,Interes Moratorio CP,,8000443,"$65,797",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75331
RESPALDO COLOMBIA SAS,no,Por Cobrar,314718,Interes Moratorio CP,,8000434,"$4,704",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76823
RESPALDO COLOMBIA SAS,no,Por Cobrar,314719,Interes Moratorio CP,,8000426,"$97,393",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76768
RESPALDO COLOMBIA SAS,no,Por Cobrar,314720,Interes Moratorio CP,,8000376,"$16,226",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76168
RESPALDO COLOMBIA SAS,no,Castigado,314721,Interes Moratorio CP,,8000371,"$25,596",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,75281
RESPALDO COLOMBIA SAS,no,Por Cobrar,314722,Interes Moratorio CP,,8000370,$993,16-02-2022,,,,16-02-2022,,yes,16-02-2022,75186
RESPALDO COLOMBIA SAS,no,Cobrado,314723,Interes Moratorio CP,,8000355,"$25,126",16-02-2022,,16-03-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75914
RESPALDO COLOMBIA SAS,no,Castigado,314724,Interes Moratorio CP,,8000332,"$52,660",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,77220
RESPALDO COLOMBIA SAS,no,Castigado,314725,Interes Moratorio CP,,8000301,"$43,690",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,77050
RESPALDO COLOMBIA SAS,no,Cobrado,314726,Interes Moratorio CP,,8000290,"$34,465",16-02-2022,,10-05-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75898
RESPALDO COLOMBIA SAS,no,Castigado,314727,Interes Moratorio CP,,8000282,"$4,011",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,76148
RESPALDO COLOMBIA SAS,no,Cobrado,314728,Interes Moratorio CP,,8000271,"$19,912",16-02-2022,,28-02-2022,Respaldo,16-02-2022,,yes,16-02-2022,75492
RESPALDO COLOMBIA SAS,no,Por Cobrar,314729,Interes Moratorio CP,,8000270,"$8,719",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75686
RESPALDO COLOMBIA SAS,no,Cobrado,314730,Interes Moratorio CP,,8000269,"$14,319",16-02-2022,,28-02-2022,Respaldo,16-02-2022,,yes,16-02-2022,76315
RESPALDO COLOMBIA SAS,no,Por Cobrar,314731,Interes Moratorio CP,,8000258,"$17,742",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75194
RESPALDO COLOMBIA SAS,no,Por Cobrar,314732,Interes Moratorio CP,,8000239,"$13,919",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76673
RESPALDO COLOMBIA SAS,no,Por Cobrar,314733,Interes Moratorio CP,,8000234,"$53,379",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76660
RESPALDO COLOMBIA SAS,no,Castigado,314734,Interes Moratorio CP,,8000233,"$17,860",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,75496
RESPALDO COLOMBIA SAS,no,Castigado,314735,Interes Moratorio CP,,8000228,"$3,321",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,75822
RESPALDO COLOMBIA SAS,no,Por Cobrar,314736,Interes Moratorio CP,,8000225,"$36,281",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75094
RESPALDO COLOMBIA SAS,no,Cobrado,314737,Interes Moratorio CP,,8000211,"$5,446",16-02-2022,,11-03-2022,Bancolombia,16-02-2022,,yes,16-02-2022,76788
RESPALDO COLOMBIA SAS,no,Cobrado,314738,Interes Moratorio CP,,8000193,"$6,190",16-02-2022,,24-02-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75459
RESPALDO COLOMBIA SAS,no,Cobrado,314739,Interes Moratorio CP,,8000191,"$7,414",16-02-2022,,28-03-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75368
RESPALDO COLOMBIA SAS,no,Cobrado,314740,Interes Moratorio CP,,8000167,"$5,130",16-02-2022,,28-02-2022,Bancolombia,16-02-2022,,yes,16-02-2022,76729
RESPALDO COLOMBIA SAS,no,Por Cobrar,314741,Interes Moratorio CP,,8000155,"$38,682",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75178
RESPALDO COLOMBIA SAS,no,Por Cobrar,314742,Interes Moratorio CP,,8000147,"$11,680",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75815
RESPALDO COLOMBIA SAS,no,Castigado,314743,Interes Moratorio CP,,8000134,"$14,492",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,77124
RESPALDO COLOMBIA SAS,no,Cobrado,314744,Interes Moratorio CP,,8000128,"$41,626",16-02-2022,,28-02-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75381
RESPALDO COLOMBIA SAS,no,Cobrado,314745,Interes Moratorio CP,,8000125,"$18,002",16-02-2022,,22-02-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75142
RESPALDO COLOMBIA SAS,no,Cobrado,314746,Interes Moratorio CP,,8000122,"$5,473",16-02-2022,,13-03-2022,Bancolombia,16-02-2022,,yes,16-02-2022,75984
RESPALDO COLOMBIA SAS,no,Por Cobrar,314747,Interes Moratorio CP,,8000108,"$10,908",16-02-2022,,,,16-02-2022,,yes,16-02-2022,77212
RESPALDO COLOMBIA SAS,no,Por Cobrar,314748,Interes Moratorio CP,,8000106,"$209,400",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76278
RESPALDO COLOMBIA SAS,no,Castigado,314749,Interes Moratorio CP,,8000102,"$10,683",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,76748
RESPALDO COLOMBIA SAS,no,Castigado,314750,Interes Moratorio CP,,8000088,"$10,675",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,77255
RESPALDO COLOMBIA SAS,no,Por Cobrar,314751,Interes Moratorio CP,,8000078,"$7,265",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76886
RESPALDO COLOMBIA SAS,no,Por Cobrar,314752,Interes Moratorio CP,,8000073,"$46,525",16-02-2022,,,,16-02-2022,,yes,16-02-2022,75238
RESPALDO COLOMBIA SAS,no,Por Cobrar,314753,Interes Moratorio CP,,8000062,"$128,349",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76348
RESPALDO COLOMBIA SAS,no,Castigado,314754,Interes Moratorio CP,,8000044,"$10,621",16-02-2022,,30-04-2022,,16-02-2022,,yes,16-02-2022,76269
RESPALDO COLOMBIA SAS,no,Por Cobrar,314755,Interes Moratorio CP,,8000020,"$50,184",16-02-2022,,,,16-02-2022,,yes,16-02-2022,76263
RESPALDO COLOMBIA SAS,no,Cobrado,315315,Interes Moratorio CP,,8001213,"$1,146",14-02-2022,,14-02-2022,Bancolombia,14-02-2022,,yes,25-02-2022,77600
RESPALDO COLOMBIA SAS,no,Cobrado,315316,Interes Moratorio CP,,8000272,"$14,360",14-02-2022,,14-02-2022,Bancolombia,14-02-2022,,yes,25-02-2022,78642
RESPALDO COLOMBIA SAS,no,Cobrado,315642,Interes Moratorio CP,,8000213,$0,01-02-2022,,01-02-2022,Bancolombia,01-02-2022,,no,,
RESPALDO COLOMBIA SAS,yes,Cobrado,315919,Interes Moratorio CT,,6001675,"$31,363",15-02-2022,,15-02-2022,Bancolombia,15-02-2022,,yes,25-02-2022,78570
RESPALDO COLOMBIA SAS,yes,Cobrado,316064,Interes Moratorio CT,,6001671,"$7,446",16-02-2022,,16-02-2022,Bancolombia,16-02-2022,,yes,25-02-2022,78099
RESPALDO COLOMBIA SAS,no,Cobrado,316987,Interes Moratorio CP,,8001613,$1,17-02-2022,,17-02-2022,Bancolombia,17-02-2022,,yes,25-02-2022,77982
RESPALDO COLOMBIA SAS,no,Cobrado,317233,Interes Moratorio CP,,8000136A,$1,18-02-2022,,18-02-2022,Bancolombia,18-02-2022,,yes,25-02-2022,77495
RESPALDO COLOMBIA SAS,no,Cobrado,317234,Interes Moratorio CP,,8000766,"$3,529",18-02-2022,,18-02-2022,Bancolombia,18-02-2022,,yes,25-02-2022,77981
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317804,Interes Moratorio CT,,6002338R,"$6,003",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78702
RESPALDO COLOMBIA SAS,yes,Cobrado,317805,Interes Moratorio CT,,6002276R,"$11,994",21-02-2022,,03-05-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78640
RESPALDO COLOMBIA SAS,yes,Cobrado,317806,Interes Moratorio CT,,6002104R,"$32,816",21-02-2022,,28-02-2022,Respaldo,21-02-2022,,yes,25-02-2022,78589
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317807,Interes Moratorio CT,,6002037R,"$115,500",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78160
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317808,Interes Moratorio CT,,6001954R,"$28,761",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78733
RESPALDO COLOMBIA SAS,yes,Cobro Parcial,317809,Interes Moratorio CT,,6001942R,"$120,648",21-02-2022,,,,21-02-2022,"$25,681",yes,25-02-2022,78831
RESPALDO COLOMBIA SAS,yes,Cobrado,317810,Interes Moratorio CT,,6001907R,"$8,230",21-02-2022,,05-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78202
RESPALDO COLOMBIA SAS,yes,Cobro Parcial Cobrado,317811,Interes Moratorio CT,,6001902R,,,,01-06-2022,Bancolombia,,"$-13,737",yes,25-02-2022,77510
RESPALDO COLOMBIA SAS,yes,Cobrado,317812,Interes Moratorio CT,,6001864R,"$12,699",21-02-2022,,24-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,77621
RESPALDO COLOMBIA SAS,yes,Cobrado,317813,Interes Moratorio CT,,6001786R,"$11,327",21-02-2022,,31-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78602
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317814,Interes Moratorio CT,,6001778R,"$16,083",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78340
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317815,Interes Moratorio CT,,6001752R,"$18,756",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78685
RESPALDO COLOMBIA SAS,yes,Cobro Parcial Cobrado,317816,Interes Moratorio CT,,6001622R,"$73,914",21-02-2022,,16-03-2022,Bancolombia,21-02-2022,$0,yes,25-02-2022,77753
RESPALDO COLOMBIA SAS,yes,Cobrado,317817,Interes Moratorio CT,,6001616R,"$47,034",21-02-2022,,26-04-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78545
RESPALDO COLOMBIA SAS,yes,Cobrado,317818,Interes Moratorio CT,,6001540R,"$80,470",21-02-2022,,31-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78004
RESPALDO COLOMBIA SAS,yes,Cobrado,317819,Interes Moratorio CT,,6001516R,"$83,146",21-02-2022,,18-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78485
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317820,Interes Moratorio CT,,6001483R,"$27,971",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78775
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317821,Interes Moratorio CT,,6001434R,"$45,167",21-02-2022,,,,21-02-2022,,yes,25-02-2022,77745
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317822,Interes Moratorio CT,,6001385R,"$11,168",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78229
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317823,Interes Moratorio CT,,6001341R,"$26,508",21-02-2022,,,,21-02-2022,,yes,25-02-2022,77611
RESPALDO COLOMBIA SAS,yes,Cobrado,317824,Interes Moratorio CT,,6001291R,"$5,572",21-02-2022,,10-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78499
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317825,Interes Moratorio CT,,6001286R,"$16,595",21-02-2022,,,,21-02-2022,,yes,25-02-2022,77974
RESPALDO COLOMBIA SAS,yes,Cobrado,317826,Interes Moratorio CT,,6001223R,"$29,700",21-02-2022,,16-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,77639
RESPALDO COLOMBIA SAS,yes,Cobrado,317827,Interes Moratorio CT,,6001208R,"$10,188",21-02-2022,,01-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,78420
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317828,Interes Moratorio CT,,6001190R,"$9,686",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78438
RESPALDO COLOMBIA SAS,yes,Castigado,317829,Interes Moratorio CT,,6001166R,"$53,344",21-02-2022,,30-04-2022,,21-02-2022,,yes,25-02-2022,78065
RESPALDO COLOMBIA SAS,yes,Cobro Parcial,317830,Interes Moratorio CT,,6001142R,"$36,934",21-02-2022,,,,21-02-2022,"$29,776",yes,25-02-2022,77423
RESPALDO COLOMBIA SAS,yes,Cobrado,317831,Interes Moratorio CT,,6001117R,"$24,628",21-02-2022,,05-03-2022,Bancolombia,21-02-2022,,yes,25-02-2022,77402
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317832,Interes Moratorio CT,,6001057R,"$99,017",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78224
RESPALDO COLOMBIA SAS,yes,Por Cobrar,317833,Interes Moratorio CT,,6001049R,"$15,512",21-02-2022,,,,21-02-2022,,yes,25-02-2022,78692
